ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
6.834671058122021,-73.29322031506734,0.2617257034224112,1.087883347109068,-1.563342995703818,0.23902805,0.20525914,,18.986313,19.489635,18.399546,1.0900898
5.966257621486831,-73.38305473406781,0.2083938000528589,0.664256985706126,-1.2500517979038583,0.24672416,0.1959234,,18.91355,19.472647,18.240458,1.2321892
6.176291872428105,-73.31962378284541,0.2188830454562416,0.3132730865735668,-1.0452721417445698,0.30922982,0.295603,,19.188372,19.701336,18.682142,1.0191936
6.918112617749484,-73.20448989250508,0.2196561056494017,-0.0488383851753639,-1.3792111803586076,0.3144357,0.28830767,,19.691889,20.159363,19.080362,1.0790005
6.901036077627343,-73.13190388595858,0.2030554733637886,0.1219565911002655,-1.7500148033171372,0.3853754,0.39020804,,20.049799,20.405981,19.349407,1.0565739
6.94615976546071,-73.12824756202559,0.2074765605126053,0.8293247145604082,-1.9624549447387003,0.22344111,0.22228222,,19.290241,19.732967,18.747568,0.98539925
6.192967317130757,-73.25002014002538,0.2080213931880916,0.63860089236816,-1.0919303652912535,0.33492607,0.34129128,,19.687695,19.82635,19.738867,0.08748245
5.951591379158613,-73.23513513136044,0.202197451663978,0.1335493314519814,-1.1587964314880983,0.26296055,0.26647776,,19.333797,19.782526,18.814377,0.9681492
6.281620724500506,-73.08422641646668,0.2286537987124133,0.6849789248028045,-1.3286514225430552,0.23761109,0.25431213,,19.207695,19.611568,18.638512,0.9730568
6.478666382868786,-73.08500797020523,0.2332498809409747,0.375963219065431,-1.66828291197682,0.32100162,0.27978227,,19.570513,19.626152,19.683458,-0.05730629
6.533145316540932,-73.0759255681916,0.2484524887023513,1.1437427951828107,-1.5911949160563843,0.28269818,0.27725452,,19.596064,20.044003,18.957087,1.086916
6.8385423525257965,-73.04876621185296,0.2142835936952371,0.6578693655215357,-1.275514598446546,0.30729228,0.28343394,,19.618555,20.12817,19.027325,1.1008453
5.980257503999136,-73.91466523053188,0.2423144289933335,0.8658503587185793,-1.1627535717280095,0.29783237,0.2957628,,19.662962,20.086658,19.06749,1.0191689
6.979287105747131,-73.83503169719752,0.2077043682342556,0.3493390782432209,-1.7861753801075606,0.22011313,0.20640087,,19.062027,19.539017,18.514366,1.0246506
6.481512059474145,-73.82644561390005,0.2426602175827112,0.4565167378843693,-2.6018861480420585,0.16110961,0.15788253,,18.315428,18.709988,17.613567,1.0964203
6.499620831010134,-73.81342030816296,0.2142307215765395,0.4089942956679862,-1.1518790739920473,0.25994167,0.25592443,,19.289341,19.768927,18.72686,1.0420666
6.756638666138124,-73.77809850880062,0.2202978256766117,0.7552954824117282,-1.6593682886092564,0.9066476,0.7698239,,20.561617,20.561907,20.45274,0.1091671
5.030747218300766,-73.91921562405079,0.2138023944794345,0.5919300084528112,-1.7164555422276853,0.36484066,0.4277161,,19.916975,19.97211,19.969048,0.003063202
5.820893697448064,-73.88136019726421,0.2349329013646464,0.5417003156034594,-1.3219258506209772,0.2636698,0.2699954,,19.500364,19.99477,18.886568,1.108202
5.872578050806607,-73.83027740619988,0.2339464022273183,0.5568167585608723,-1.2192750907184573,0.20410079,0.19413044,,18.94839,19.444883,18.36784,1.0770435
5.303258305739732,-73.86108838953226,0.2151646807908406,-0.7073626559228898,-1.8666394153296064,0.7790756,0.7619981,,20.604706,20.471071,20.11815,0.35292053
5.22318172539551,-73.84972371031184,0.2161726794007306,0.0887202378929732,-1.7770722283673746,0.17658012,0.17507373,,18.843044,19.32584,18.21174,1.1140995
5.643413061861031,-73.78077800298522,0.2113301810925703,0.6211658285723681,-1.0174112406389817,0.3895753,0.36360684,,19.90426,20.132215,19.369677,0.7625389
5.238617824688104,-73.83529897496337,0.2539864881880792,0.3484719473384914,-0.9757299352561308,0.19556926,0.20476703,,19.054987,19.128204,19.051596,0.07660866
5.176516508066668,-73.82104278581784,0.2024731107091567,-1.909989530413429,-7.750725433996466,0.15459576,0.15747769,,18.690063,18.953804,18.241173,0.7126312
5.372102466658832,-73.77972634471664,0.2091995712287267,1.200688036826378,-1.3063475507744646,0.4394807,0.47431555,,20.097069,20.53297,19.447367,1.0856037
5.6044542837726565,-73.76306700022822,0.2053372356160893,-0.6630373727655012,-1.1896248809229684,0.39670423,0.35868827,,19.90681,20.391685,19.385283,1.006403
5.243764634993783,-73.71162823177634,0.2455798324312721,0.2624500712592277,-0.9398687932328994,0.25088713,0.25043797,,19.25739,19.696003,18.651218,1.0447845
