ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise
6.450860491933701,-71.90319614891074,0.26178080168449475,4.925819456539049,-2.5707308381272114,0.11736868,0.19826914,,18.128386,,,,,,,0.0
6.549331217594355,-71.88219084703078,0.25040373370863084,4.960207371042251,-2.2382323037914698,0.082654014,0.09311756,,17.604424,17.933374,17.151964,0.7814102,1.1742114,132.54271,156.05966,0.0
6.5359335049476135,-71.88883330645001,0.22388636621764565,5.041668447054428,-3.0037499014324003,0.08459869,0.10647499,,17.52485,17.810083,17.049248,0.76083565,1.2099777,83.280945,150.99915,0.19567044
6.384601098484279,-71.86227893117855,0.23494202465282474,5.252982581181281,-2.219025256849521,0.1886924,0.2184289,,19.002298,19.466522,18.558727,0.90779495,1.1062565,26.740736,35.99634,0.1082463
6.6344479901830775,-71.80818348266313,0.220728205940148,5.15000078228068,-2.5544080869813994,0.07118567,0.08456678,,17.322313,17.593605,16.799688,0.7939167,1.2460555,122.98933,161.08617,0.0
6.739647503650666,-71.77189490291703,0.23422820261176105,5.303330153552519,-2.9349090410306204,0.11436256,0.13404587,,18.255236,18.486462,17.683226,0.803236,1.2989897,36.394627,65.18358,0.0
6.926540111555264,-71.75243831240452,0.20742495687966403,0.2696632209476587,-1.179818954518866,0.38294968,0.47591537,,19.944033,20.428408,19.423412,1.0049953,1.1441385,13.247822,25.209486,0.0
5.180001419674657,-72.08384604275858,0.21638762006326495,5.372089584949779,-3.2538575068252498,0.33385208,0.3438311,,19.871025,20.419016,19.186567,1.2324486,1.2284665,20.348907,35.27142,0.0
5.224146934333616,-72.07547057788662,0.24108202534348178,5.528669687466688,-1.8588431983907066,0.3073974,0.3124263,,19.706783,20.347454,19.090096,1.2573586,1.1448045,15.379063,27.253357,0.0
5.087085571207566,-72.06149232463729,0.2412499166190835,5.509034548328128,-2.8832311439344864,0.07136434,0.075305216,,17.515789,17.832056,17.059446,0.7726097,1.182793,183.05934,211.03531,0.0
5.1853622259484,-72.04248209390693,0.20860999377181014,4.3145599057185,-2.511079459302653,0.32314008,0.32119814,,19.848593,20.175909,19.121332,1.0545769,1.3589287,20.087523,28.791132,0.0
5.476836153728726,-72.02197306337335,0.24438906815227482,5.392831542822526,-2.9887219080879692,0.1657369,0.17634305,,18.934553,19.386122,18.433937,0.9521847,1.1459668,51.475067,58.891476,0.0
5.398147632356066,-72.01901002864834,0.25772394851920105,5.1971937046257946,-2.97285206850982,0.14591704,0.14106974,,18.600542,18.924875,18.01362,0.9112549,1.2606809,60.128544,69.97032,0.0
5.334982342318837,-72.01377497979186,0.2422038850550885,4.536575087981239,-2.7006792786937828,0.1943467,0.18813603,,18.79846,19.136505,18.235891,0.9006138,1.2378986,28.705326,40.369,0.8394464
5.066549530211065,-72.05683180747594,0.21727512491892775,5.4050173343194015,-2.8089920188705255,0.11451376,0.13005364,,18.31013,18.66929,17.798147,0.87114334,1.1954968,71.20631,103.80096,0.0
5.150062358644812,-72.04045468601139,0.24415388012606554,5.009331337371469,-3.022864641967209,0.055173833,0.054018278,,16.90978,17.294987,16.33476,0.96022606,1.2234703,220.04866,388.69046,0.0
5.175719215829713,-72.02690158001458,0.25190556300196026,5.560254675898963,-2.5969779590749673,0.061943546,0.06467355,,17.28983,17.603607,16.824211,0.77939606,1.1895365,169.45966,267.8337,0.0
5.252518478532139,-71.98896447110019,0.22379874409859873,7.519484885430892,1.9022954711514952,0.06034286,0.061579254,,17.150164,17.450863,16.681559,0.7693043,1.1978981,221.07603,292.11908,0.052923605
5.268121828901955,-71.99219899412336,0.24397571656077444,5.283285889781771,-2.8745875713873668,0.05974888,0.058237333,,17.067034,17.386833,16.567951,0.818882,1.2067622,189.04034,341.63028,0.0
5.281872240505933,-72.0167939244508,0.21545348503698528,5.228132961730751,-2.8278071637472095,0.08238171,0.0822255,,17.760649,18.066654,17.289726,0.77692795,1.196605,106.339584,161.66562,0.0
5.375650480076764,-71.9966799362054,0.2480411067273479,5.1312211599226725,-2.8361750476364773,0.07319776,0.07105998,,17.476223,17.775543,17.029032,0.74651146,1.1859417,131.65584,176.74962,0.0
5.356882195522956,-71.9943485702089,0.2028649114427946,5.384727984711752,-2.851112075174572,0.05675098,0.0549866,,17.00184,17.388042,16.44219,0.9458523,1.2129555,214.06941,251.1818,0.0
5.353322365837856,-71.98919208698042,0.2560766940472913,5.497544056692597,-2.744305700259456,0.10835951,0.11226105,,18.27375,18.597445,17.787594,0.8098507,1.196941,73.589485,75.95139,0.0
5.41057480669901,-71.98669878288095,0.22241164307854286,5.296511892174093,-2.9915967781570014,0.07721966,0.07472685,,17.522871,17.837322,17.06479,0.7725315,1.1847271,163.9944,203.48299,0.0
5.390776572506074,-71.99136821087471,0.24965679599183194,5.290382902711611,-3.0856116235632864,0.07094178,0.07162191,,17.486046,17.797583,17.03628,0.76130295,1.1812892,201.30565,130.20172,0.0
5.440011964401408,-71.97056868277116,0.23449275702969918,5.576487991487595,-2.823279058988546,0.34016606,0.35322645,,19.929125,20.49676,19.148926,1.3478336,1.2935054,18.009748,32.14712,0.0
5.307067988672934,-71.96377548576291,0.24826330691761814,0.4418295621718589,-1.1229681885825344,0.18474622,0.20205025,,19.13927,19.500732,18.577799,0.9229336,1.2258521,30.5264,38.929817,0.0
5.351537489729291,-71.95477608642906,0.24061081308327276,4.9039554764900615,-2.7564525241292954,0.14893411,0.15687649,,18.705542,19.015598,18.086792,0.9288063,1.2893002,67.6806,76.33088,0.0
5.04670716660473,-72.01463375241968,0.25567001023765923,4.502019672604858,-3.558109612603,0.672064,0.9251055,,20.635199,21.45277,19.843462,1.6093082,1.2143217,6.1686125,7.820862,0.0
5.096240577565612,-71.99320183217232,0.20898843288200109,4.68985900400793,-2.7752099919292825,0.26721284,0.29206324,,19.617998,20.203869,19.002623,1.2012463,1.1647149,24.497103,37.0138,0.7522614
5.1889544334294815,-71.98727086591849,0.2597345267433553,5.092840586756273,-2.532346906788614,0.08916155,0.08356221,,17.680758,17.973806,17.22714,0.74666595,1.1929008,86.68387,128.74425,0.0
5.2569463853794725,-71.97154767634535,0.25130384495465885,5.045160601375718,-2.8459143378020775,0.14860015,0.15266472,,18.684406,18.865688,18.112776,0.7529125,1.3263304,19.293013,66.949104,0.47574422
5.272108511444968,-71.92495618982292,0.205134181617692,5.407144390329563,-2.8383452402026434,0.091297485,0.09428869,,17.967781,18.274076,17.511986,0.7620907,1.1874713,75.68661,151.32822,0.0
5.462480431416232,-71.886804939053,0.23140606096804206,5.369103448643234,-2.543556563137584,0.24114403,0.25965515,,19.498056,20.010307,18.898743,1.1115646,1.1834816,24.750679,46.447227,0.44402128
5.199790034174519,-71.83404093319209,0.2109555026078664,5.227208990144441,-2.6129148977779337,0.16235572,0.16337764,,18.702564,19.073109,18.202726,0.8703823,1.1825602,42.159233,51.729572,0.0
5.297440769596819,-71.80421843746068,0.23682501278065043,5.599814674965641,-3.088608978062808,0.40945855,0.4284381,,19.973703,20.503653,19.265186,1.2384663,1.2535186,12.90696,19.234838,0.0
5.229661594495726,-71.77086198571871,0.2367847991781342,5.227401670647931,-3.4055343022573337,0.20400345,0.1930844,,18.963497,19.362305,18.45269,0.90961456,1.1760865,29.690144,44.86709,0.0
5.568227467207862,-71.99881173300992,0.2337272653936268,5.162763010478413,-2.7732301488075586,0.14641927,0.15998985,,18.70678,19.046034,18.165764,0.88027,1.2234169,54.90362,63.833336,0.0
5.660985543017423,-71.96497973616052,0.2509059368739116,5.080498147796517,-3.637773308114561,0.6494275,0.8179257,,20.502495,20.779226,19.560375,1.2188511,1.5644935,5.087688,8.338889,0.0
5.546230661650818,-71.96240525291856,0.260761522840692,0.5796071852081259,-1.2902674545161203,0.11864471,0.13798553,,18.354383,18.809425,17.800219,1.0092068,1.1781852,73.6781,105.97949,0.2158182
5.70575854360911,-71.93900624849489,0.22030985226170674,4.616049654429091,-2.6757763106245886,0.11090966,0.120952666,,18.13906,18.458704,17.669708,0.78899574,1.1888335,87.01902,135.58138,0.1327658
5.682885802213794,-71.94833419898623,0.24584824661386684,4.850562689824053,-1.8918192675676393,0.07840908,0.08976124,,17.688715,18.008078,17.220314,0.7877636,1.1884081,117.588905,158.50256,0.0
5.743885172236459,-71.95598829515262,0.2368691091850963,5.245412526028822,-3.110877171261815,0.098005764,0.1190386,,18.025116,18.35007,17.591114,0.7589569,1.165423,110.271866,109.98376,0.0
5.739595224134582,-71.93598409292905,0.21277667298566422,5.406743448245509,-2.2438670880069473,0.05859579,0.06714536,,17.15007,17.455591,16.654053,0.80153847,1.212034,196.27354,228.339,0.0
5.8064655068405315,-71.91960240385215,0.23463497934270977,4.877129121589529,-2.5705130811683277,0.06859085,0.08261613,,17.444485,17.717535,16.957329,0.7602062,1.2232473,124.52183,205.88292,0.10541666
5.766040257222032,-71.92269969471248,0.25356822344759766,5.695955009921914,-2.8942374758551903,0.18404666,0.21668272,,19.100595,19.569822,18.541218,1.0286045,1.1753712,34.94118,54.13143,0.0
5.825519188435438,-71.91207026708376,0.23760352906230356,5.167284352210382,-2.3232969958349377,0.12372822,0.14866541,,18.357904,18.720655,17.899904,0.8207512,1.1610588,92.35058,124.71768,0.0
5.906911476279525,-71.89328618235542,0.22117464046689755,4.737467313757723,-2.489622924774564,0.20481715,0.24517445,,19.220045,19.719263,18.673153,1.0461102,1.1544884,38.2108,59.11017,0.0
5.552068983431427,-71.9134009388306,0.21873754347947377,4.480258649198466,-2.1409591984510152,0.1463384,0.15491952,,18.649178,19.033989,18.154776,0.87921333,1.1724994,64.35547,84.52323,0.0
5.709844131150628,-71.90909281671767,0.2345108883449547,5.374512419377573,-2.7884836936249977,0.0814336,0.0940647,,17.724743,18.025671,17.254574,0.7710972,1.1987176,112.16391,152.6915,0.19416769
5.890519923708308,-71.8691364528674,0.2463844159962443,5.6424112573156835,-2.941006593892724,0.062951826,0.073766224,,17.221052,17.493567,16.747036,0.74653053,1.215598,163.18645,183.90578,0.0
5.983613923182817,-72.00281095186729,0.22446903221333736,3.4318029169902964,-7.400771987356974,1.1844602,1.1102948,,19.251352,19.554218,18.613699,0.94051933,1.3059955,14.314327,8.483821,3.127967
6.003251405648156,-72.00616525220157,0.24044868917431034,4.332994723952493,-2.483404265012596,0.4403596,0.49881387,,18.566711,,,,,,,0.4066371
6.0182804699047,-71.98657044235676,0.21104797537690098,5.152946399657647,-2.7840917424348683,0.06288247,0.07122202,,17.128428,17.432226,16.642635,0.78959084,1.206673,84.01868,115.52551,0.0
6.0910057868202525,-71.99093309376248,0.22406109506034166,5.551292159083536,-2.029476456822672,0.026467472,0.026371757,,14.996344,15.409511,14.306484,1.1030264,1.2902951,155.7121,197.40991,0.0
6.12145965498521,-71.97924859004631,0.21136644532173998,5.367881311159234,-2.257187851919499,0.04378728,0.04517528,,16.101,16.488483,15.436442,1.052041,1.283857,195.55229,231.31886,0.03470521
6.145840637948416,-71.97056181788017,0.2038432326274705,5.370764125479932,-2.7830658258799637,0.10240906,0.108664826,,17.780437,,,,,,,0.14612584
6.106898029657432,-71.97111887828325,0.22254775647876385,4.662599571271954,-2.9966448496793654,0.28175202,0.28719005,,18.745392,,,,,,,0.0
6.168146413491215,-71.95912527491166,0.24925039196410184,4.765738443667486,-3.107176668228991,0.31532568,0.3616403,,19.325161,,,,,,,0.6163968
6.163682866775522,-71.9550739861921,0.22588310425008193,5.173173417797442,-3.037844252409033,0.05188289,0.05212303,,16.533316,16.764688,15.759768,1.004921,1.4443145,62.894066,86.8708,0.15017615
5.968109813154982,-71.98836958498086,0.2494874407165135,4.635038642464278,-2.880526461294859,0.08869801,0.10676901,,17.35813,,,,,,,0.07544287
6.056587598483186,-71.96737608206239,0.25089344379823947,5.867901723463816,-2.7875592485261107,0.04439493,0.05392385,,16.244408,16.732145,15.602076,1.1300697,1.2233604,156.71706,298.31354,0.120591134
6.051689776119183,-71.96818171999196,0.2190382521973159,5.07925005656952,-2.8173382128510376,0.17752601,0.19152619,,18.548864,18.955976,18.142574,0.8134022,1.1104203,42.015484,38.700104,0.14262317
6.034870785810682,-71.95565497764137,0.2480197079342557,5.114725704417804,-2.7329316826422954,0.11502713,0.12280076,,18.036102,18.350594,17.54322,0.80737305,1.2056139,36.926914,67.82522,0.0
6.009463585751414,-71.96112363470945,0.20875433782826963,4.687461485008314,-3.2144869796338877,0.07040874,0.08596623,,17.46999,17.82751,17.049356,0.7781544,1.1418539,77.565834,133.08449,0.0
6.110048517457775,-71.95006630982077,0.2066941339556146,5.632718170571284,-2.662991659573111,0.099517666,0.11920725,,17.99369,18.00874,17.205597,0.80314255,1.5850962,35.42139,38.196167,0.08013771
6.089465441055871,-71.94724931253448,0.25122724534940255,4.881559333739006,-2.885181955521029,0.07536795,0.09736375,,17.520372,17.798847,17.034822,0.76402473,1.2194637,87.14196,149.49771,0.04244241
6.201271600224107,-71.961423944001,0.23117587891483493,5.1387270532872,-8.212480980929447,0.54728746,0.55779886,,17.654812,17.541447,16.70851,0.83293724,1.8113497,86.24919,157.493,4.992455
6.276066883022308,-71.94180217260629,0.24238894921205106,4.668006108947899,-2.877693792565875,0.3152724,0.3058848,,19.499609,,,,,,,0.0
6.180891830226077,-71.94856423136405,0.22887639071701285,5.601701282873701,-2.279626275353046,0.36605006,0.19484286,,18.089949,,,,,,,0.27125677
6.3425314441458,-71.93006297958684,0.20570228483412156,5.219674385584059,-2.746510393556244,0.4544495,0.51982975,,20.12174,20.602865,19.51867,1.0841961,1.199175,15.790171,19.23253,0.0
6.1965545066712835,-71.91942543389659,0.20976918982852713,3.9160946938297823,-1.4876110657568988,0.24781854,0.28013128,,18.745245,18.875225,17.89922,0.97600555,1.5609295,42.63882,68.22568,1.8821546
6.183294635599038,-71.92581348226305,0.220265992456707,5.1951019856261516,-3.0872063907090195,0.06675317,0.08029921,,17.357182,17.680216,16.897663,0.7825527,1.1813029,167.09969,191.53836,0.0
6.333726980015453,-71.91079368650745,0.2422568034685632,4.815312738187551,-2.8976690779292626,0.16173548,0.18471904,,18.707003,19.079752,18.167374,0.9123783,1.2064137,40.170094,54.96293,0.25365308
6.3330143063107345,-71.9037418357616,0.24831467480570776,5.528403773445657,-2.7202202376299973,0.10925795,0.12782472,,18.107332,18.438478,17.653587,0.7848911,1.173886,78.263824,135.98366,0.065280296
6.294264486861129,-71.90990435880879,0.24548719741734173,5.4699424768438565,-2.433750336752766,0.07645377,0.08603362,,17.602135,17.876596,17.08242,0.7941761,1.2425863,89.38882,184.74428,0.0
6.001984845378662,-71.95207856754392,0.20528787305461238,5.3116637110902465,-0.2897404422473394,0.30725646,0.4916102,,18.525099,18.522646,17.62852,0.8941269,1.6881262,71.984184,49.639767,2.514583
6.028759855203955,-71.95082172788635,0.24781288817421782,5.007102948905912,-2.897547945088075,0.05740704,0.07204198,,16.999865,17.326466,16.370125,0.9563408,1.2886298,134.89168,159.60603,0.0
6.154632796592835,-71.91960434484706,0.22210822113328843,5.094549547314457,-2.1491196128377092,0.18289044,0.21292713,,18.974566,19.37398,18.448698,0.9252815,1.1852173,44.475506,56.190384,0.5524925
6.136793133855153,-71.92641018735395,0.2100088232575819,5.244514935229745,-2.5550566988494374,0.27683678,0.31943798,,19.483007,,,,,,,0.9093412
6.130976129879991,-71.9304860496566,0.23646022329504995,4.874959814503224,-2.8633241037454162,0.11164789,0.1316868,,18.237867,18.591686,17.774399,0.81728745,1.1685902,96.02511,83.86843,0.0
6.0397507880992665,-71.92531167504603,0.23479425494675846,5.233850683936805,-2.4608351862006437,0.14935772,0.173454,,18.661463,19.048182,18.168894,0.8792877,1.170487,49.222202,60.907562,0.16918826
6.088970365186192,-71.9174147878751,0.20326555362706883,4.794277099937879,-2.8068725442205973,0.09381055,0.115259185,,17.989647,18.32091,17.550817,0.770092,1.1651057,123.86374,160.04045,0.0
6.050483494667306,-71.91632356797925,0.22970908968561965,5.165593812075558,-1.967794649701548,0.44040102,0.56552386,,20.139008,20.774605,19.349274,1.4253311,1.2750344,15.096555,26.365873,0.0
6.195874604533606,-71.90752806253566,0.20205878412964423,5.905463357153115,-2.736068867201792,0.05672531,0.067392446,,17.019558,17.37372,16.508717,0.8650036,1.1971903,223.263,220.24823,0.15478003
6.254714581873154,-71.88634111228016,0.2562763199579455,5.176157743292305,-2.0008226675046696,0.04722539,0.052999374,,16.676233,17.108383,16.085182,1.023201,1.2125819,243.81992,332.1287,0.0
6.3187709604545255,-71.88703173762852,0.22661693050489362,4.252398629656689,-1.6926534652689016,0.27267948,0.30642527,,18.383425,18.647747,17.744898,0.9028492,1.326433,48.01275,110.64118,2.3153574
6.290581771972399,-71.89130198841323,0.20494271984941703,5.303138848640773,-2.62337595799047,0.1686667,0.19524904,,18.540709,,,,,,,0.6588536
6.183662195370269,-71.88893235422202,0.24962509474612948,5.111477947715505,-2.8663261211183317,0.14220811,0.16197295,,18.583057,18.96014,18.10121,0.8589306,1.1685036,58.25347,78.89539,0.0
6.24347749318401,-71.87178508722796,0.2028442674119325,5.225472453605067,-2.1706821537960304,0.08404339,0.098320305,,17.555162,17.739243,16.940195,0.79904747,1.353772,97.391815,114.61717,0.27640855
6.444384120191688,-71.99062675335067,0.23819133738784298,4.306601071732822,-2.053563484022966,0.5548174,0.43996736,,19.832102,20.461481,19.170538,1.2909431,1.180351,13.1698065,21.480291,0.0
6.543375850633156,-71.98583298091869,0.2573655458331432,4.807033971646823,-2.3468058359550548,0.117233284,0.11630514,,17.907442,18.220911,17.429499,0.79141235,1.1970699,124.64687,170.57324,0.0
6.587633554515509,-71.95866396840256,0.222206549491618,5.240504681250928,-2.0102223177774317,0.03324635,0.031363536,,15.251561,15.701405,14.606177,1.0952272,1.2419375,235.54126,428.60086,0.12568916
6.433966761981799,-71.9855381756692,0.2324701103837763,4.765951456212454,-2.770307013134363,0.11447873,0.10994036,,17.888494,18.224007,17.434856,0.78915024,1.1716768,91.260994,167.6957,0.0
6.5059216841835275,-71.97046353518235,0.2192070601231459,4.7642551414811765,-2.620367361967171,0.097439595,0.09491773,,17.585432,17.882565,17.116966,0.7655983,1.1996231,83.80797,173.05344,0.0
6.477114962156115,-71.97378533321921,0.22009091594550115,4.798346759157266,-2.4648841541497664,0.077908136,0.07826777,,17.162289,17.484306,16.681873,0.802433,1.1942986,159.11635,151.86809,0.0
6.448123436868155,-71.96580062622039,0.23073275143238697,4.96831042065853,-2.1194696488337557,0.15678233,0.15250814,,18.455206,18.800676,18.007805,0.7928715,1.1631552,31.003273,77.99115,0.0
6.541193194129742,-71.95512185952964,0.2167422221710166,5.551112532191979,-2.3986513093651105,0.12131633,0.12878153,,17.99113,18.330067,17.517267,0.81279945,1.1820209,140.37874,115.604004,0.0
6.68394111364408,-71.93770685951871,0.25692406614544383,5.768243870413414,-2.2840684790627264,0.18180265,0.19502573,,18.606907,18.952244,18.11002,0.8422241,1.1928599,58.96619,88.89141,0.06797477
6.782647856078596,-71.91896024222001,0.2149253124746228,4.746474131497245,-1.6888957348186158,0.14275603,0.14423929,,18.287182,18.631254,17.805408,0.8258457,1.1842774,65.99744,72.57164,0.0
6.664019990017972,-71.93974144114223,0.23254960649316145,5.226188962307423,-2.46975231183569,0.0780051,0.08180867,,17.255556,17.554285,16.769892,0.7843933,1.2091614,136.25269,185.47607,0.0
6.744824305009407,-71.92155159694417,0.2350111055812928,4.637308217463818,-2.538996889118637,0.117135726,0.11786415,,17.986113,18.306416,17.519491,0.78692436,1.186877,83.851524,134.61378,0.0
6.436571490336977,-71.96045165064072,0.2351759033539062,4.977086414537063,-2.0313164797962964,0.023557113,0.023182688,-24.090397,13.893924,14.314666,13.281556,1.0331097,1.232111,1140.2454,2121.6946,0.15134548
6.416304127669895,-71.96407982566761,0.21553943484637808,4.863745495763752,-2.233726584619589,0.07109905,0.06804455,,17.047523,17.122454,16.250134,0.8723202,1.5541967,34.933174,38.413612,0.0
6.460015654010846,-71.94706284338429,0.22229941998797353,0.47872972255013835,-1.2470672023719394,0.27536386,0.26899368,,19.08413,19.518597,18.531343,0.9872532,1.1864185,31.898024,58.258934,0.6775739
6.472590087550673,-71.92936426688256,0.22374852304423107,4.958696479018467,-2.083393960629724,0.12121773,0.13586389,,18.109299,18.437723,17.59516,0.8425636,1.2117963,126.79805,116.490234,0.3646966
6.4095028432534225,-71.93017281616633,0.21068756752353163,4.80367048275331,-2.5667318226529057,0.07405534,0.08161554,,17.3099,17.646801,16.837555,0.80924606,1.1821055,161.77185,222.12689,0.0
6.527774893808619,-71.9006165946647,0.2083721691198453,4.899012282133321,-2.3224755831279316,0.39444003,0.4432748,,19.674294,20.282906,19.109152,1.1737537,1.1224068,20.653652,31.249187,0.0
6.653882812571006,-71.90126452821505,0.22945451132860545,5.899883484317527,-2.545359927235064,0.04078524,0.04411755,,16.110287,16.559227,15.493326,1.0659008,1.2226291,287.02707,616.24805,0.0
6.749703925152671,-71.89145214868877,0.21196748586827618,5.174258097078712,-2.2685061957944512,0.17773238,0.19906679,,18.614117,18.986874,18.115898,0.8709755,1.1805173,62.646202,80.852844,0.6111272
6.809567349601213,-71.87345050558598,0.21939507010826262,5.3049661007623445,-2.228797694618716,0.029561456,0.031785112,,15.578984,16.031847,14.948772,1.0830746,1.2300224,529.90533,723.0037,0.0
6.856689839652959,-71.85320331543286,0.2104023185102442,5.335219345810353,-2.6911975901079606,0.5095635,0.65180343,,20.191286,20.696423,19.613787,1.0826359,1.171915,10.7804,22.565432,1.5443358
6.405778908715623,-71.89849148857968,0.2089724308240048,4.993095103101428,-2.208607726639815,0.017136492,0.018372087,-15.505043,14.229183,14.728675,13.570928,1.1577473,1.2296133,1289.2777,1638.1216,0.0
6.456139028473063,-71.86814076572053,0.2551127707358776,5.2503261750127805,-2.631342861138317,0.24025702,0.28542852,,19.261393,19.59624,18.688984,0.9072552,1.2458996,39.734264,47.27504,0.35956287
6.458374225664718,-71.8381089394835,0.2211381884948754,4.797952320979372,-2.580810395050314,0.16339041,0.18597282,,18.739239,19.109808,18.19886,0.9109478,1.2079253,59.091217,90.249535,0.0
6.637742966156559,-71.79989495455027,0.2145257825654301,4.783982079352294,-2.214169591737193,0.3558235,0.4343484,,19.85104,20.358763,19.361883,0.9968796,1.1148423,15.003747,24.205235,0.8887031
6.964159886525928,-71.76554662148014,0.2090485775815354,5.399255890689769,-2.3853508132996333,0.09002611,0.10442401,,17.75574,18.098164,17.291899,0.8062649,1.1743338,84.094406,119.51422,0.0
6.8867578227550865,-71.7650123133679,0.23177616088312142,4.994445212127257,-2.6512564364832083,0.45242533,0.57864153,,20.102186,20.770422,19.361248,1.409174,1.2247884,12.201948,17.44371,0.67926013
6.8088810027395485,-71.75992604165319,0.21609079299928086,5.535788695744767,-2.834598635196085,0.14228572,0.16702206,,18.532211,18.860975,18.015295,0.84568024,1.2133595,46.57277,56.891632,0.0
6.981071091314948,-71.74608179543571,0.20533327539298307,10.760149614562508,-1.8731599314291771,0.101181686,0.11782103,,18.002495,18.390955,17.449835,0.94112015,1.2073771,84.312485,95.310425,0.0
6.997450532778131,-71.70784897445773,0.24970152805059498,0.5152742335357337,-1.6747279744779868,0.25425977,0.29176426,,19.333403,19.773388,18.784348,0.9890404,1.1815525,23.129557,45.33824,0.5590668
5.113059245040129,-72.1007564893363,0.26121058484294085,5.406273194217659,-2.6194816119455027,0.087469004,0.08335209,,17.724665,18.016552,17.269955,0.7465973,1.1941376,148.97191,165.19069,0.0
5.128764838431038,-72.0945750961592,0.2587210759889022,5.18243049996102,-2.7852758349851197,0.121645086,0.11666014,,18.24345,18.589245,17.785646,0.8035984,1.1691161,77.87249,121.64312,0.0
5.285838457134299,-72.05564978234749,0.2511419866342965,5.342124958210043,-3.543002205184136,0.11342424,0.11322063,,18.294386,18.626078,17.757504,0.86857414,1.2244937,97.94947,78.8575,0.0
5.261112433200876,-72.05366792414598,0.24656457821752906,5.5746610990997745,-3.086472613626254,0.06271234,0.061704215,,17.218536,17.452486,16.656267,0.7962189,1.2911538,83.778625,83.34054,0.0743709
5.337648032701548,-72.05219307300514,0.24447934679821864,5.381662707007404,-2.690363837229943,0.07968867,0.07931973,,17.680292,17.995312,17.231451,0.7638607,1.179003,111.96809,198.15755,0.0
5.310424004722077,-72.0547953561848,0.2339355541439651,5.147344269704318,-2.405363014607297,0.065386005,0.06452861,,17.296118,17.602482,16.815853,0.7866287,1.2020369,179.44484,161.98523,0.12271884
5.404809931825497,-72.03993480561134,0.21176403152077178,5.308642930299614,-2.8297188990918576,0.11969085,0.12226487,,18.276758,18.597889,17.79403,0.8038597,1.196137,81.07714,92.06636,0.0
5.4984781213512655,-72.01940639704095,0.2616725700758583,5.185703204734299,-1.7422241517813999,0.16405286,0.16680501,,18.717194,19.085157,18.217978,0.8671799,1.183405,59.047165,75.23678,0.0
5.358617909541551,-71.9880491120364,0.23307507982872622,4.636589252316241,-2.726436542036742,0.14991908,0.16682921,,18.7896,19.180237,18.259396,0.9208412,1.1920271,68.09678,57.98208,0.0
5.417576454787221,-71.96941209737419,0.22850497605302003,3.9593293034870856,-3.6655161765686537,0.10926554,0.1070115,,17.762157,17.891054,17.074266,0.8167877,1.4372104,51.024933,36.222,0.6440437
5.414744636494101,-71.96835983778554,0.2477025364641869,5.144118936032148,-2.6636562641094845,0.05174412,0.051961754,,16.864048,17.270508,16.305454,0.96505356,1.2028772,234.13524,341.4198,0.044677574
6.974273373641464,-71.79489046479884,0.21090770995293984,1.037173022420515,-0.8416258185363727,0.33701494,0.38410988,,19.669825,20.10003,19.073738,1.0262928,1.2168267,12.678975,37.888954,1.0317433
5.034631445237745,-72.08685909641964,0.20656824557475528,4.905539353775767,-2.7365575622991183,0.16541149,0.13670145,,18.438742,18.78985,17.954508,0.8353424,1.1823546,50.135597,86.2022,0.0033942966
5.254229158565273,-72.05311588479017,0.23797521550737855,5.407707474298933,-2.9602764038632285,0.28385314,0.2967551,,19.686472,19.984991,18.897882,1.0871086,1.4211428,28.465015,27.663418,0.0
5.308396346442011,-72.03754352414809,0.25090227022117056,5.218012911008427,-2.9835348159068826,0.28348884,0.28486025,,19.645178,20.076122,18.97535,1.1007729,1.2677202,29.706003,38.442726,0.14293861
5.446682756286082,-72.02737954863287,0.20325903833743678,5.458547516343796,-2.6863165308431998,0.124088615,0.12142254,,18.311764,18.693981,17.821695,0.87228584,1.1710709,75.02597,85.8882,0.0
5.414758370134292,-72.0301067793927,0.21061967606877505,5.206642170088146,-1.9572110913279666,0.12387508,0.13117635,,18.308222,18.259605,17.428205,0.8313999,1.7051452,43.481647,58.946285,0.24829268
5.466430826689515,-72.02181282650088,0.20681637571604958,5.128687355451745,-2.3968362783413837,0.33515328,0.36428967,,19.834623,20.389427,19.25033,1.1390972,1.1560495,17.00489,26.028345,0.59515214
5.4356798027824995,-72.00887537695039,0.22058764617507987,4.8520202149116844,-2.4555725408546833,0.0860517,0.08971166,,17.77341,18.066708,17.21207,0.85463715,1.2594502,103.50141,140.17084,0.25915152
5.287790575045562,-71.99228664665452,0.21072250164572717,4.773466858056489,-3.09235994593168,0.04996863,0.05061783,,16.856735,17.262613,16.289228,0.97338486,1.2089486,187.83568,304.0988,0.081784345
5.401679857768484,-71.97690769204536,0.20311485047988187,5.212874548117909,-2.4939861144704105,0.20359553,0.2114221,,19.227453,19.540222,18.64767,0.8925514,1.2617035,52.222523,33.377316,0.0
5.3080538536244175,-71.96998830213445,0.24505610177254072,4.702308754441095,-3.0852272206713987,0.12562673,0.13128492,,18.46228,18.830265,17.971395,0.85886955,1.1782976,88.586784,55.91672,0.37733302
